fact_table_key,customer_key,payment_key,store_key,first_name,last_name,email,amount,last_update,create_date_key,payment_date_key
44,2,44,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,10.99,"2006-02-15 04:57:12",20060214,20050730
45,2,45,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050730
46,2,46,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050730
47,2,47,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050730
48,2,48,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050731
49,2,49,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050801
50,2,50,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050802
51,2,51,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050802
52,2,52,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050802
53,2,53,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050802
54,2,54,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050817
55,2,55,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050819
56,2,56,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050821
57,2,57,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050821
58,2,58,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050822
59,2,59,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050823
60,3,60,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050527
61,3,61,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050529
62,3,62,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050616
63,3,63,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050616
64,3,64,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050617
65,3,65,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050619
66,3,66,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050707
67,3,67,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050708
68,3,68,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050727
69,3,69,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,10.99,"2006-02-15 04:57:12",20060214,20050727
70,3,70,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050728
71,3,71,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050728
72,3,72,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050728
73,3,73,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050728
74,3,74,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050729
75,3,75,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050730
76,3,76,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050730
77,3,77,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050731
78,3,78,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050731
79,3,79,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050801
80,3,80,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050818
81,3,81,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050819
82,3,82,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050820
83,3,83,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050821
84,3,84,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050822
85,3,85,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050823
86,4,86,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050615
87,4,87,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050616
88,4,88,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050616
89,4,89,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050616
90,4,90,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050617
91,4,91,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050619
92,4,92,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050728
93,4,93,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050728
94,4,94,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050729
95,4,95,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050730
96,4,96,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050730
97,4,97,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050802
98,4,98,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050802
99,4,99,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050817
100,4,100,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
101,4,101,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050818
102,4,102,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050819
103,4,103,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050820
104,4,104,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050820
105,4,105,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050821
106,4,106,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050822
107,4,107,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050823
108,5,108,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050529
109,5,109,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050531
110,5,110,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050531
111,5,111,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050615
112,5,112,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050616
113,5,113,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050617
114,5,114,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050619
115,5,115,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050620
116,5,116,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050706
117,5,117,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050708
118,5,118,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050709
119,5,119,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050709
120,5,120,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050709
121,5,121,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050710
122,5,122,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050711
123,5,123,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050712
124,5,124,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050712
125,5,125,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050727
126,5,126,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050728
127,5,127,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050728
128,5,128,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050729
129,5,129,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050730
130,5,130,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050730
131,5,131,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050731
132,5,132,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050801
133,5,133,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050801
134,5,134,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050802
135,5,135,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050802
136,5,136,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050817
137,5,137,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,9.99,"2006-02-15 04:57:12",20060214,20050818
138,5,138,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050819
139,5,139,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050819
140,5,140,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050820
141,5,141,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050820
142,5,142,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050821
143,5,143,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050821
144,5,144,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050822
145,5,145,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20060214
146,6,146,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050525
147,6,147,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050528
148,6,148,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050530
149,6,149,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050616
150,6,150,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050616
151,6,151,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050617
152,6,152,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050618
153,6,153,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050706
154,6,154,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050707
155,6,155,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050710
156,6,156,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050711
157,6,157,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050711
158,6,158,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050712
159,6,159,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050727
160,6,160,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050727
161,6,161,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050728
162,6,162,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050801
163,6,163,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050802
164,6,164,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050802
165,6,165,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050817
166,6,166,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050817
167,6,167,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050817
168,6,168,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
169,6,169,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050820
170,6,170,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050821
171,6,171,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050821
172,6,172,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050823
173,6,173,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050823
174,7,174,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050525
175,7,175,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050525
176,7,176,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050529
177,7,177,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050530
178,7,178,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050531
179,7,179,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050616
180,7,180,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050618
181,7,181,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050619
182,7,182,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050620
183,7,183,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050620
184,7,184,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050706
185,7,185,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050707
186,7,186,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050708
187,7,187,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050708
188,7,188,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050709
189,7,189,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050710
190,7,190,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050711
191,7,191,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050711
192,7,192,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050712
193,7,193,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050729
194,7,194,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050731
195,7,195,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050801
196,7,196,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050801
197,7,197,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050801
198,7,198,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050801
199,7,199,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050802
200,7,200,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050817
201,7,201,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050818
202,7,202,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
203,7,203,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050819
204,7,204,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050820
205,7,205,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050820
206,7,206,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050821
