fact_table_key,customer_key,payment_key,store_key,first_name,last_name,email,amount,last_update,create_date_key,payment_date_key
734,27,734,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050728
735,27,735,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050730
736,27,736,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050731
737,27,737,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050731
738,27,738,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050731
739,27,739,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050801
740,27,740,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050802
741,27,741,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050802
742,27,742,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,8.99,"2006-02-15 04:57:12",20060214,20050817
743,27,743,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050817
744,27,744,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050817
745,27,745,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050818
746,27,746,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
747,27,747,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050820
748,27,748,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050822
749,28,749,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050527
750,28,750,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050530
751,28,751,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050615
752,28,752,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050616
753,28,753,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050618
754,28,754,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050619
755,28,755,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050621
756,28,756,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050706
757,28,757,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050708
758,28,758,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050708
759,28,759,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050710
760,28,760,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050710
761,28,761,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050711
762,28,762,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050712
763,28,763,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,9.99,"2006-02-15 04:57:12",20060214,20050727
764,28,764,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050729
765,28,765,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050730
766,28,766,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050731
767,28,767,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050731
768,28,768,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050731
769,28,769,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050731
770,28,770,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050801
771,28,771,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050802
772,28,772,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050817
773,28,773,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
774,28,774,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050818
775,28,775,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
776,28,776,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050820
777,28,777,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050821
778,28,778,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050823
779,28,779,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050823
780,28,780,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20060214
781,29,781,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050526
782,29,782,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050619
783,29,783,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050619
784,29,784,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050619
785,29,785,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050619
786,29,786,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050619
787,29,787,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050620
788,29,788,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050621
789,29,789,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050707
790,29,790,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050707
791,29,791,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050708
792,29,792,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,10.99,"2006-02-15 04:57:12",20060214,20050709
793,29,793,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050710
794,29,794,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050727
795,29,795,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050727
796,29,796,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050727
797,29,797,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050729
798,29,798,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050730
799,29,799,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050731
800,29,800,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050801
801,29,801,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050802
802,29,802,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050802
803,29,803,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050817
804,29,804,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050818
805,29,805,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
806,29,806,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050818
807,29,807,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050818
808,29,808,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050819
809,29,809,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050819
810,29,810,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050820
811,29,811,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050820
812,29,812,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050821
813,29,813,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050821
814,29,814,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050822
815,29,815,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050822
816,29,816,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20060214
817,30,817,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050617
818,30,818,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050617
819,30,819,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050617
820,30,820,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050619
821,30,821,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050706
822,30,822,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050708
823,30,823,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050708
824,30,824,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,5.99,"2006-02-15 04:57:12",20060214,20050709
825,30,825,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,9.99,"2006-02-15 04:57:12",20060214,20050709
826,30,826,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050709
827,30,827,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050711
828,30,828,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050711
829,30,829,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050711
830,30,830,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050727
831,30,831,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050728
832,30,832,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050728
833,30,833,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050728
834,30,834,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050728
835,30,835,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050729
836,30,836,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050730
837,30,837,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050731
838,30,838,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050731
839,30,839,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050731
840,30,840,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050801
841,30,841,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
842,30,842,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050818
843,30,843,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050818
844,30,844,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050819
845,30,845,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050820
846,30,846,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050821
847,30,847,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050821
848,30,848,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050822
849,30,849,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050823
850,30,850,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050823
851,31,851,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050616
852,31,852,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050616
853,31,853,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050618
854,31,854,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050618
855,31,855,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,7.99,"2006-02-15 04:57:12",20060214,20050618
856,31,856,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050618
857,31,857,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050619
858,31,858,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050619
859,31,859,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,2.99,"2006-02-15 04:57:12",20060214,20050620
860,31,860,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,1.99,"2006-02-15 04:57:12",20060214,20050620
861,31,861,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,0.99,"2006-02-15 04:57:12",20060214,20050621
862,31,862,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050706
863,31,863,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050706
864,31,864,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,6.99,"2006-02-15 04:57:12",20060214,20050707
865,31,865,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,9.99,"2006-02-15 04:57:12",20060214,20050708
866,31,866,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,3.99,"2006-02-15 04:57:12",20060214,20050711
867,31,867,2,BRENDA,WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,4.99,"2006-02-15 04:57:12",20060214,20050712
